model,seed,bs,lr,model_loc,fold,epoch,set_type,loss,acc,prec,rec,f1,fn,fp,tn,tp
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_ffan_ep2,fan,,dev,0.20970783163656426,0.9435483870967742,0.1365,0.19472182596291013,0.16049382716049382,1129,1727,47463,273
bert,281,21,3e-05,,fan,,test,,0.941332641328649,0.12756849315068494,0.24854045037531275,0.16859971711456861,901,2038,46859,298
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f1_ep2,1,,dev,0.2460761220423413,0.9488252962475313,0.1199794026776519,0.23035096391497775,0.15777890638225833,1557,3418,91775,466
bert,281,21,3e-05,,1,,test,,0.9533858810179932,0.17898457583547558,0.2139838647714176,0.19492563429571305,2046,2555,93546,557
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f2_ep3,2,,dev,0.15390530105306474,0.9184734154644189,0.10099677513925535,0.2646945831732616,0.14620689655172414,1914,6133,89968,689
bert,281,21,3e-05,,2,,test,,0.8848434535104365,0.09993480488032039,0.3505390395295655,0.1555297869256414,1988,9664,88459,1073
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f3_ep2,3,,dev,0.23975976659475187,0.9124960468058191,0.16134689582602596,0.4508330610911467,0.23764422249009814,1681,7173,90950,1380
bert,281,21,3e-05,,3,,test,,0.9419293743890518,0.17087845968712395,0.35192069392812886,0.23005265289590932,1569,4134,91653,852
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f4_ep3,4,,dev,0.1563447690051463,0.9423875855327468,0.08659003831417625,0.14002478314745972,0.10700757575757577,2082,3576,92211,339
bert,281,21,3e-05,,4,,test,,0.9476169718105202,0.12714576665696828,0.17592592592592593,0.14761020097956426,2047,3000,90864,437
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f5_ep3,5,,dev,0.15784605164233534,0.9599576535060406,0.2074105621805792,0.1960547504025765,0.20157284768211922,1997,1861,92003,487
bert,281,21,3e-05,,5,,test,,0.9632891351672274,0.18037255792821444,0.17238384715588362,0.17628774422735347,1906,1804,96953,397
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f6_ep4,6,,dev,0.09998909573895569,0.9599643775974669,0.14901329037454691,0.16066000868432478,0.15461763476807355,1933,2113,96644,370
bert,281,21,3e-05,,6,,test,,0.9618630347674748,0.07446808510638298,0.07665505226480836,0.07554574441991661,1855,1914,94905,154
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f7_ep2,7,,dev,0.24718806349107478,0.9708382239851054,0.18392469225199132,0.12643106022896963,0.14985250737463127,1755,1127,95692,254
bert,281,21,3e-05,,7,,test,,0.9590751327072274,0.16447021613073273,0.11403508771929824,0.1346859486293978,2424,1585,93639,312
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f8_ep3,8,,dev,0.16577357782631136,0.9587790935075541,0.13752783964365256,0.09027777777777778,0.10900264783759929,2489,1549,93675,247
bert,281,21,3e-05,,8,,test,,0.9599813584049278,0.11225927665570691,0.10395824271422358,0.10794941282746161,2060,1890,94515,239
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f9_ep4,9,,dev,0.09467783891503993,0.9083117198897714,0.052973116143557146,0.17398869073510223,0.08121827411167513,1899,7151,89254,400
bert,281,21,3e-05,,9,,test,,0.9257887705787592,0.07342597358037399,0.16576297443841984,0.1017714897158483,2154,5401,93821,428
bert,281,21,3e-05,models/checkpoints/bert_tokclf_baseline/bert_281_bs21_lr3e-05_f10_ep3,10,,dev,0.1295149754916661,0.9346391104475266,0.11584905660377358,0.2378001549186677,0.1557980208069018,1968,4686,94536,614
bert,281,21,3e-05,,10,,test,,0.9324391046741277,0.08079690094078583,0.21651013346515077,0.11767866738312736,1585,4983,90210,438
